,質量 A,
t,y,
19.772,-1.875
19.805,-1.995
19.838,-2.157
19.872,-2.407
19.905,-2.689
19.939,-3.025
19.972,-3.470
20.005,-3.871
20.039,-4.327
20.072,-4.793
20.106,-5.280
20.139,-5.823
20.172,-6.313
20.206,-6.735
20.239,-7.200
20.273,-7.630
20.306,-8.009
20.339,-8.336
20.373,-8.568
20.406,-8.763
20.440,-8.882
20.473,-8.936
20.506,-8.925
20.540,-8.871
20.573,-8.730
20.607,-8.513
20.640,-8.264
20.673,-7.928
20.707,-7.581
20.740,-7.147
20.774,-6.734
20.807,-6.257
20.840,-5.834
20.874,-5.314
20.907,-4.880
20.941,-4.402
20.974,-3.958
21.007,-3.567
21.041,-3.155
21.074,-2.786
21.108,-2.472
21.141,-2.201
21.174,-2.038
21.208,-1.908
21.241,-1.832
21.275,-1.843
21.308,-1.908
21.341,-2.027
21.375,-2.222
21.408,-2.461
21.442,-2.808
21.475,-3.155
21.508,-3.567
21.542,-4.045
21.575,-4.478
21.608,-4.988
21.642,-5.465
21.675,-5.964
21.709,-6.474
21.742,-6.897
21.775,-7.331
21.809,-7.700
21.842,-8.079
21.876,-8.372
21.909,-8.600
21.942,-8.795
21.976,-8.882
22.009,-8.936
22.043,-8.893
22.076,-8.817
22.109,-8.643
22.143,-8.394
22.176,-8.112
22.210,-7.797
22.243,-7.429
22.276,-7.006
22.310,-6.561
22.343,-6.116
22.377,-5.639
22.410,-5.183
22.443,-4.684
22.477,-4.196
22.510,-3.784
22.544,-3.394
22.577,-3.003
22.610,-2.700
22.644,-2.396
22.677,-2.157
22.711,-1.995
22.744,-1.864
22.777,-1.832
22.811,-1.854
22.844,-1.929
22.878,-2.125
22.911,-2.320
22.944,-2.569
22.978,-2.917
23.011,-3.340
23.045,-3.708
23.078,-4.142
23.111,-4.641
23.145,-5.140
23.178,-5.628
23.212,-6.127
23.245,-6.572
23.278,-7.092
23.312,-7.483
23.345,-7.873
23.379,-8.188
23.412,-8.437
23.445,-8.665
23.479,-8.784
23.512,-8.882
23.546,-8.882
23.579,-8.828
23.612,-8.730
23.646,-8.557
23.679,-8.329
23.713,-8.025
23.746,-7.678
23.779,-7.266
23.813,-6.865
23.846,-6.431
23.880,-5.975
23.913,-5.498
23.946,-5.010
23.980,-4.554
24.013,-4.088
24.047,-3.665
24.080,-3.285
24.113,-2.906
24.147,-2.602
24.180,-2.320
24.214,-2.114
24.247,-1.995
24.280,-1.929
24.314,-1.875
24.347,-1.940
24.381,-2.060
24.414,-2.201
24.447,-2.483
24.481,-2.765
24.514,-3.090
24.548,-3.491
24.581,-3.893
24.614,-4.370
24.648,-4.847
24.681,-5.335
24.715,-5.823
24.748,-6.301
24.781,-6.745
24.815,-7.168
24.848,-7.613
24.882,-7.949
24.915,-8.253
24.948,-8.492
24.982,-8.665
25.015,-8.817
25.048,-8.882
25.082,-8.893
25.115,-8.817
25.149,-8.676
25.182,-8.459
25.215,-8.188
25.249,-7.906
25.282,-7.537
25.316,-7.125
25.349,-6.691
25.382,-6.236
25.416,-5.780
25.449,-5.346
25.483,-4.869
25.516,-4.424
25.549,-3.958
25.583,-3.535
25.616,-3.188
25.650,-2.819
25.683,-2.548
25.716,-2.320
25.750,-2.114
25.783,-1.984
25.817,-1.951
25.850,-1.951
25.883,-2.016
25.917,-2.136
25.950,-2.322
25.984,-2.561
26.017,-2.861
26.050,-3.223
26.084,-3.640
26.117,-4.043
26.151,-4.514
26.184,-4.985
26.217,-5.491
26.251,-5.982
26.284,-6.454
26.318,-6.877
26.351,-7.355
26.384,-7.738
26.418,-8.031
26.451,-8.352
26.485,-8.564
26.518,-8.728
26.551,-8.844
26.585,-8.871
26.618,-8.844
26.652,-8.748
26.685,-8.578
26.718,-8.373
26.752,-8.100
26.785,-7.751
26.819,-7.396
26.852,-6.980
26.885,-6.563
26.919,-6.092
26.952,-5.661
26.986,-5.170
27.019,-4.733
27.052,-4.384
27.086,-3.879
27.119,-3.483
27.153,-3.114
27.186,-2.766
27.219,-2.479
27.253,-2.267
27.286,-2.097
27.320,-1.987
27.353,-1.940
27.386,-1.974
27.420,-2.062
27.453,-2.199
27.487,-2.431
27.520,-2.670
27.553,-2.984
27.587,-3.353
27.620,-3.756
27.654,-4.145
27.687,-4.637
