,質量 A,
t,y,
17.771,-2.116
17.804,-2.116
17.838,-2.214
17.871,-2.438
17.904,-2.761
17.938,-3.199
17.971,-3.736
18.005,-4.372
18.038,-5.065
18.071,-5.749
18.105,-6.422
18.138,-7.046
18.172,-7.609
18.205,-8.041
18.239,-8.393
18.272,-8.654
18.305,-8.735
18.339,-8.694
18.372,-8.554
18.406,-8.262
18.439,-7.900
18.472,-7.377
18.506,-6.845
18.539,-6.242
18.573,-5.628
18.606,-4.985
18.639,-4.372
18.673,-3.779
18.706,-3.276
18.740,-2.844
18.773,-2.492
18.806,-2.251
18.840,-2.120
18.873,-2.110
18.907,-2.231
18.940,-2.462
18.973,-2.773
19.007,-3.226
19.040,-3.749
19.074,-4.392
19.107,-5.075
19.140,-5.749
19.174,-6.422
19.207,-7.036
19.241,-7.568
19.274,-8.061
19.307,-8.403
19.341,-8.614
19.374,-8.704
19.408,-8.674
19.441,-8.503
19.474,-8.252
19.508,-7.880
19.541,-7.388
19.575,-6.845
19.608,-6.292
19.641,-5.618
19.675,-4.995
19.708,-4.372
19.742,-3.789
19.775,-3.226
19.808,-2.814
19.842,-2.512
19.875,-2.261
19.909,-2.130
19.942,-2.100
19.976,-2.221
20.009,-2.462
20.042,-2.787
20.076,-3.213
20.109,-3.745
20.143,-4.354
20.176,-5.035
20.209,-5.679
20.243,-6.351
20.276,-6.960
20.310,-7.551
20.343,-8.007
20.376,-8.356
20.410,-8.580
20.443,-8.697
20.477,-8.643
20.510,-8.500
20.543,-8.186
20.577,-7.810
20.610,-7.345
20.644,-6.834
20.677,-6.199
20.710,-5.563
20.744,-4.918
20.777,-4.301
20.811,-3.754
20.844,-3.244
20.877,-2.814
20.911,-2.492
20.944,-2.268
20.978,-2.116
21.011,-2.116
21.044,-2.223
21.078,-2.438
21.111,-2.796
21.145,-3.253
21.178,-3.754
21.211,-4.408
21.245,-5.017
21.278,-5.706
21.312,-6.369
21.345,-6.969
21.378,-7.506
21.412,-8.025
21.445,-8.365
21.479,-8.562
21.512,-8.661
21.545,-8.625
21.579,-8.473
21.612,-8.186
21.646,-7.819
21.679,-7.300
21.713,-6.745
21.746,-6.190
21.779,-5.563
21.813,-4.954
21.846,-4.336
21.880,-3.763
21.913,-3.244
21.946,-2.814
21.980,-2.474
22.013,-2.268
22.047,-2.125
22.080,-2.116
22.113,-2.232
22.147,-2.438
22.180,-2.814
22.214,-3.271
22.247,-3.790
22.280,-4.399
22.314,-5.115
22.347,-5.742
22.381,-6.422
22.414,-7.022
22.447,-7.551
22.481,-7.962
22.514,-8.285
22.548,-8.544
22.581,-8.625
22.614,-8.598
22.648,-8.356
22.681,-8.150
22.715,-7.846
22.748,-7.434
22.781,-6.816
22.815,-6.217
22.848,-5.670
22.882,-4.990
22.915,-4.489
22.948,-3.898
22.982,-3.351
23.015,-2.904
23.049,-2.537
23.082,-2.313
23.115,-2.170
23.149,-2.179
23.182,-2.286
23.216,-2.510
23.249,-2.859
23.282,-3.325
23.316,-3.924
23.349,-4.453
23.383,-5.070
23.416,-5.751
